student_id,age,gender,learning_style,study_hours_daily,support_person,assignment_completion,handle_difficulty,enjoy_math,enjoy_science,enjoy_english,enjoy_filipino,enjoy_arpan,enjoy_mapeh,enjoy_tle,preferred_program,motivation_level,enjoy_science_experiments,enjoy_reading,enjoy_handson_activities,enjoy_sports,enjoy_arts,enjoy_language_related_activities,foreign_language_interest,competition_participation,device_availability,internet_access,absences_count,absence_reason,family_income_help,school_participation,received_awards,award_highest_honors,award_high_honors,award_with_honors,award_best_science,award_best_math,award_best_english,award_conduct,achiever_award,difficulty_reading,difficulty_writing,difficulty_math,difficulty_focusing,difficulty_social_interaction,extra_support_recommended,quiet_study_place,distance_from_school,travel_difficulty,grade_math,grade_science,grade_english,grade_filipino,grade_arpan,grade_mapeh,average_grade_tle,grade_esp,grade_6_final_average,actual_placement
student_446,12,1,3,2,4,3,1,0,0,0,0,0,1,0,2,3,0,1,0,0,0,0,2,0,1,2,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,3,78,83,84,77,81,84,87,84,82,5
student_447,12,1,5,4,1,3,3,0,0,0,0,1,0,0,2,3,1,0,0,0,0,0,1,1,2,1,3,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,3,77,87,81,76,85,81,83,83,82,5
student_448,13,0,3,2,1,1,1,1,1,1,1,0,1,0,5,2,1,1,0,1,0,1,2,1,2,1,4,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,4,3,88,87,85,87,86,81,85,83,86,5
student_449,12,1,5,1,1,2,3,0,0,0,1,0,0,0,2,2,0,0,0,1,0,0,2,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,76,76,76,78,82,84,80,84,80,5
student_450,12,0,3,4,1,1,1,1,1,1,1,1,1,1,2,3,0,0,1,0,0,1,1,1,3,2,1,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,2,1,78,83,87,85,84,84,84,94,85,5
student_451,14,1,5,4,1,3,1,0,0,0,0,1,0,0,3,3,0,1,0,0,0,0,3,1,2,1,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,4,1,85,79,78,80,82,83,88,85,82,5
student_452,14,0,5,4,1,3,1,0,0,0,1,0,0,0,3,3,1,0,0,0,0,1,2,1,2,1,1,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,2,2,76,76,76,75,77,79,78,78,77,5
student_453,12,1,5,1,1,1,3,0,0,0,0,1,0,0,3,3,1,0,0,0,0,0,3,0,1,3,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,1,80,77,77,79,79,77,79,80,79,5
student_454,13,2,5,1,1,1,1,0,0,0,0,1,0,0,3,3,1,0,0,0,0,0,3,1,1,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,1,82,80,80,81,81,81,81,83,81,5
student_455,12,1,5,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,1,2,82,85,85,84,83,87,87,87,85,3
student_456,12,1,3,2,1,3,3,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,3,81,83,83,81,84,85,85,85,83,3
student_457,12,1,5,1,2,1,3,0,1,0,0,0,0,0,3,2,0,0,1,0,0,0,3,1,2,2,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,3,1,89,92,93,92,89,94,90,95,92,3
student_458,12,1,5,2,2,2,3,1,1,1,0,0,0,1,5,1,1,1,1,1,0,0,1,1,1,1,2,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,2,85,86,87,84,86,88,89,92,87,3
student_459,13,1,3,2,4,3,1,0,0,0,0,0,1,0,3,3,0,0,0,1,0,0,2,0,1,2,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,3,92,88,92,94,90,91,89,93,91,3
student_460,13,1,3,3,4,2,3,0,0,0,0,0,0,0,4,2,1,1,1,1,0,0,1,0,1,2,2,4,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,3,84,86,86,87,85,86,86,89,86,3
student_461,13,1,3,1,4,1,3,0,0,0,0,0,1,0,3,2,0,0,1,0,0,0,2,1,1,2,2,1,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,3,2,83,87,85,86,88,90,88,86,87,3
student_462,13,1,3,1,1,1,1,0,0,0,0,0,1,0,3,3,0,0,0,0,1,0,1,1,2,2,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,85,87,86,85,87,87,87,88,87,3
student_463,12,1,5,1,2,1,1,0,0,0,0,1,0,0,3,2,0,0,1,0,0,0,2,1,2,1,1,1,3,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,2,86,91,91,88,91,88,93,92,90,3
student_464,12,1,5,2,1,2,3,0,1,1,0,0,1,0,3,3,0,1,0,0,0,0,1,0,1,2,2,4,3,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2,2,3,88,91,91,90,90,91,86,93,90,3
student_465,12,1,5,1,4,1,3,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,1,0,1,1,2,5,3,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,3,4,3,82,87,87,92,84,92,93,90,88,3
student_466,12,1,3,3,1,3,1,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,1,1,1,1,4,2,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,2,2,86,84,84,85,86,89,88,88,86,3
student_467,12,1,3,3,1,1,3,1,0,1,1,0,0,1,3,3,0,0,0,0,1,0,1,1,1,1,2,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,2,3,89,91,88,90,91,92,91,94,91,3
student_468,12,0,3,1,1,3,3,0,0,1,0,0,0,0,3,2,0,0,1,0,0,0,3,0,2,2,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,86,87,90,86,90,86,92,91,89,3
student_469,13,0,2,2,4,1,3,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,1,1,1,5,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,89,88,90,90,92,90,90,91,90,3
student_470,12,0,5,2,1,3,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,1,1,1,2,2,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,2,4,1,84,83,83,85,85,87,86,86,84,3
student_471,12,0,1,1,3,3,3,0,0,0,0,0,0,1,5,3,0,0,1,0,0,0,2,1,1,1,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,2,85,89,88,82,87,85,91,90,87,3
student_472,12,0,3,2,1,3,3,0,0,0,0,1,0,0,3,3,0,0,1,0,0,0,3,0,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,90,89,89,92,91,85,88,88,89,3
student_473,12,0,5,2,1,3,1,1,0,0,0,0,0,0,5,1,0,0,1,0,0,0,2,0,1,1,1,5,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,3,93,89,86,86,89,84,88,89,88,3
student_474,13,0,5,2,1,3,1,0,0,0,0,0,1,0,4,2,0,0,0,1,0,0,1,0,1,1,2,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,84,83,84,83,85,88,85,86,86,3
student_475,13,0,5,1,2,2,1,0,0,0,0,0,1,0,5,1,0,0,1,0,0,0,2,1,2,2,2,4,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,91,90,88,91,92,88,90,92,90,3
student_476,12,0,1,1,1,3,3,0,0,0,0,0,1,0,5,1,0,0,0,1,0,0,3,0,2,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,3,86,88,88,87,84,88,87,87,87,3
student_477,12,0,5,2,1,3,1,0,0,0,0,1,0,0,4,2,0,0,0,1,0,0,1,0,1,1,1,5,3,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,2,3,90,84,85,87,91,95,91,93,90,3
student_478,12,1,5,3,1,1,1,0,1,0,0,0,0,1,1,3,1,0,1,0,1,0,1,0,1,1,1,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,1,3,87,89,88,82,83,85,91,91,87,2
student_479,12,1,5,2,1,1,2,0,0,1,0,0,0,0,5,3,0,0,0,1,0,0,1,0,1,2,1,2,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3,3,90,86,93,90,90,88,87,87,89,2
student_480,13,0,5,1,1,1,3,0,0,0,0,0,1,0,5,2,0,0,0,0,1,0,1,0,2,2,4,1,3,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,3,2,87,84,88,86,86,85,85,87,86,2
student_481,12,0,3,3,4,3,1,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,1,0,1,1,1,5,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3,86,86,85,88,85,89,89,86,87,2
student_482,12,0,1,1,1,1,3,0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,1,1,1,3,1,5,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,1,3,85,82,83,84,85,85,85,85,84,2
student_483,13,1,4,4,1,1,3,0,0,0,0,0,1,0,2,3,0,0,0,0,0,1,1,0,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,3,84,87,88,88,87,88,86,90,87,2
student_484,12,1,1,1,4,2,3,1,1,1,0,1,1,1,5,3,1,0,1,1,0,0,3,0,3,3,2,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3,91,88,91,83,88,87,88,91,88,2
student_485,12,1,3,1,2,3,3,1,0,0,0,0,0,0,4,2,0,0,0,1,0,0,2,1,1,1,2,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,3,95,95,93,92,92,95,88,94,93,2
student_486,13,0,5,2,4,1,3,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,3,2,1,5,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,90,89,89,89,90,90,91,91,90,2
student_487,12,0,3,2,4,3,3,0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,1,0,2,1,1,2,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,2,3,87,86,88,85,85,88,86,88,87,2
student_488,12,1,5,2,1,1,3,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,3,0,2,3,1,4,3,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3,4,3,82,86,89,85,86,87,85,93,87,2
student_489,12,1,3,3,1,3,1,1,0,0,1,0,1,0,2,3,1,0,1,0,0,0,1,1,1,1,2,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,3,2,3,91,91,89,89,92,89,90,92,90,2
student_490,12,1,5,3,1,2,3,1,1,1,0,0,1,0,5,3,0,0,0,0,0,0,1,1,1,2,2,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,85,86,88,90,89,87,88,92,88,2
student_491,14,1,5,2,1,1,3,0,1,0,0,0,0,0,2,2,0,0,1,0,0,0,2,1,2,1,1,1,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,3,95,92,95,94,96,94,93,93,94,2
student_492,12,0,5,2,1,2,3,1,0,1,1,1,0,0,2,3,0,0,0,1,0,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,3,91,91,95,93,92,92,92,92,92,2
student_493,12,0,3,2,2,1,3,0,0,0,1,0,0,0,2,2,0,0,1,0,0,0,1,0,3,3,1,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,2,90,87,87,89,88,86,87,87,88,2
student_494,11,1,5,1,1,2,3,1,1,1,1,1,1,1,2,3,1,1,1,0,1,0,1,1,2,2,1,4,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,3,86,87,88,84,89,87,89,88,87,2
student_495,13,1,3,2,4,3,3,0,1,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0,1,2,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,3,88,83,86,87,87,88,86,87,87,2
student_496,13,1,5,4,1,1,3,0,1,1,0,0,1,1,2,3,1,1,1,0,1,1,1,1,1,2,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,3,88,87,86,83,84,90,89,93,87,2
student_497,12,0,1,1,1,1,3,0,1,0,0,0,0,0,2,2,0,0,1,0,0,0,3,0,2,2,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,3,83,88,84,86,87,87,90,93,87,2
student_498,13,0,3,4,1,2,3,1,1,0,0,0,0,0,2,3,1,0,0,1,0,0,2,1,1,1,1,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3,91,90,91,90,90,91,85,95,90,2
student_499,13,1,1,1,2,1,3,0,1,0,1,1,1,1,4,2,0,0,1,0,0,0,2,0,1,2,1,5,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,84,91,91,98,89,86,91,95,89,2
student_500,13,1,3,1,1,2,3,0,1,1,0,0,0,0,2,3,1,0,0,1,0,0,1,1,1,2,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,2,90,88,91,90,86,90,90,88,90,2
student_501,13,1,5,3,4,2,3,0,1,1,1,1,0,0,4,3,1,1,1,1,0,0,1,1,1,1,1,5,2,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,2,85,89,91,85,92,96,90,95,90,2
student_502,13,0,1,1,4,3,1,1,1,1,0,0,0,0,2,2,1,0,0,1,0,0,2,1,1,2,1,1,2,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,3,1,3,87,90,90,90,83,90,89,90,89,2
student_503,N/A,0,5,2,1,1,1,1,1,1,0,0,1,0,5,3,0,1,1,1,1,0,1,0,1,1,1,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,3,89,87,88,93,88,92,90,93,90,2
student_504,12,1,5,2,1,2,3,0,1,0,0,0,0,0,5,3,0,0,0,0,0,0,3,0,1,1,3,1,3,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,3,87,91,93,90,88,89,91,94,90,2
student_505,N/A,2,5,2,1,1,3,0,0,0,0,0,1,0,2,3,0,0,0,1,0,0,2,0,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,3,84,85,88,86,85,87,90,97,88,2
student_506,12,1,5,4,4,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,0,2,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,90,92,94,93,93,91,91,95,92,2
student_507,12,1,3,2,1,1,1,0,0,1,0,0,0,0,4,2,0,0,1,1,0,0,3,0,1,1,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,2,80,88,84,84,90,90,87,94,87,2
student_508,13,1,5,2,1,1,3,1,0,1,0,0,0,0,2,2,0,0,0,1,0,0,2,0,1,2,1,5,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,3,1,89,87,92,89,87,82,89,93,89,2
student_509,13,1,3,2,4,3,3,0,1,1,0,0,0,1,2,3,1,0,1,0,0,0,1,1,2,2,1,1,2,2,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,2,3,89,90,89,91,89,92,92,94,90,2
student_510,13,1,5,2,4,2,3,0,1,0,0,0,0,0,2,2,0,0,0,1,0,0,2,0,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,79,85,81,80,88,83,89,88,84,2
student_511,12,1,5,2,1,1,1,0,1,0,0,0,1,0,2,3,0,0,1,0,1,0,1,0,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,3,79,85,84,83,86,90,87,93,85,2
student_512,13,0,5,1,1,3,3,0,1,0,0,0,0,0,2,2,0,0,1,0,0,0,2,0,2,3,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,2,80,84,90,90,88,80,86,90,87,2
student_513,12,1,3,4,1,1,3,0,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,2,3,88,90,90,89,91,92,90,97,89,2
student_514,12,0,3,1,1,3,2,0,1,0,0,0,0,0,2,3,0,0,1,0,0,0,1,0,3,2,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,87,91,92,88,82,88,88,88,88,2
student_515,N/A,1,5,1,1,1,1,0,1,1,0,1,1,1,5,3,1,1,1,1,1,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,3,1,82,84,89,83,85,94,86,88,85,2
student_516,14,1,3,2,2,1,1,0,0,1,0,0,1,1,2,3,1,1,1,0,1,0,1,1,1,2,2,1,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,2,2,92,92,92,92,93,93,93,94,93,2
student_517,13,1,5,4,1,1,3,1,1,0,0,1,0,0,2,2,0,0,0,0,1,0,3,1,1,3,1,4,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,2,96,92,95,94,94,93,93,98,94,2
student_518,12,0,1,4,1,1,3,0,1,0,0,0,0,0,3,2,1,0,1,1,1,0,2,1,2,2,3,3,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1,2,92,95,91,90,93,95,94,93,92,2
student_519,13,0,5,2,1,1,3,1,0,0,1,0,0,1,2,3,0,0,1,1,0,1,1,1,2,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,1,3,87,87,87,86,88,92,88,89,88,2
student_520,11,0,1,1,1,1,3,0,0,0,0,1,0,0,2,2,0,0,0,1,0,0,2,0,1,1,1,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,3,88,90,91,89,88,94,92,93,91,2
student_521,12,1,5,2,4,1,1,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,1,1,2,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1,3,89,89,91,93,92,91,90,91,91,2
student_522,12,0,5,2,1,1,1,0,1,0,0,0,0,0,2,3,0,0,1,0,0,0,1,1,2,2,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,3,82,90,87,88,85,86,85,92,87,2
student_523,13,1,2,2,2,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,1,0,1,2,1,1,3,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,3,3,86,90,89,90,90,94,91,95,90,2
student_524,12,1,5,1,2,3,1,0,0,1,0,0,0,0,2,2,0,0,1,0,0,0,1,1,2,2,1,1,3,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,2,2,3,94,90,95,94,86,90,90,92,91,2
student_525,13,1,5,1,4,2,3,0,0,0,0,1,0,0,2,3,0,0,0,1,0,0,2,0,2,2,1,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,3,93,90,92,92,92,90,90,92,91,2
student_526,12,0,1,1,5,1,3,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,2,1,1,1,1,5,3,2,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,3,1,3,90,92,91,85,86,88,92,92,90,2
student_527,13,1,3,1,3,1,2,0,0,1,0,0,0,0,1,3,0,0,0,1,0,0,3,0,2,1,2,4,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,1,3,87,91,91,90,90,91,91,92,90,2
student_528,12,1,3,3,4,1,1,0,1,0,0,0,0,0,2,3,1,0,0,0,0,0,2,1,2,2,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,3,85,83,87,88,85,87,86,87,86,2
student_529,12,0,3,2,1,2,3,0,0,1,1,0,1,0,2,3,0,1,0,1,0,0,1,1,2,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,84,84,86,88,86,90,90,88,87,2
student_530,16,0,5,1,4,2,3,0,0,0,0,0,1,0,5,2,0,0,0,0,0,0,1,1,2,3,1,1,3,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,2,3,92,92,93,95,92,94,91,91,93,2
student_531,12,1,1,2,4,1,2,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,3,1,1,2,1,1,3,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,4,2,87,91,91,88,87,91,90,93,90,2
student_532,12,1,3,1,1,1,1,0,0,0,0,0,1,0,2,3,0,0,0,0,1,0,2,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,2,83,88,90,88,86,93,92,90,89,2
student_533,12,0,1,1,1,3,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,1,3,2,2,4,3,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,3,89,90,86,86,89,83,89,92,88,2
student_534,12,1,1,3,1,1,2,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,1,0,2,3,1,1,3,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2,3,2,90,90,91,91,90,91,90,91,90,2
student_535,12,1,3,1,1,3,3,0,0,1,0,0,0,0,4,3,0,1,0,0,0,0,2,0,1,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,86,87,87,90,84,87,88,91,88,4
student_536,11,1,5,4,1,1,1,0,0,0,0,0,0,0,4,3,1,1,0,1,0,0,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,87,87,87,88,85,86,91,86,87,4
student_537,12,1,5,4,1,2,1,0,0,0,1,1,0,0,4,2,1,0,1,0,0,0,1,1,2,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,3,86,88,86,90,85,88,88,89,88,4
student_538,12,0,3,3,1,2,2,0,0,0,0,0,1,0,4,2,0,0,0,1,0,0,2,1,3,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,1,81,84,82,84,84,84,85,84,84,4
student_539,12,1,5,1,4,1,1,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,1,1,1,1,1,1,2,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,4,3,93,91,92,88,89,87,86,86,89,4
student_540,13,1,5,2,1,3,1,0,1,0,1,0,0,0,4,2,0,0,1,0,0,0,2,0,1,3,1,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,4,3,89,83,91,87,91,89,88,82,88,4
student_541,13,1,5,1,4,1,3,1,0,0,0,0,0,0,4,3,1,0,0,0,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,87,90,88,86,89,89,90,93,88,4
student_542,13,1,3,2,1,3,1,0,0,0,0,1,1,0,4,2,0,1,1,0,1,0,2,0,1,3,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,3,86,90,86,87,90,86,87,89,88,4
student_543,13,0,2,1,1,1,3,1,1,1,0,0,1,1,4,3,1,0,1,1,0,0,2,1,2,2,1,1,3,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,2,3,86,91,92,82,87,90,89,86,88,4
student_544,13,1,3,4,2,4,2,1,1,0,0,0,0,0,4,3,0,0,0,1,0,0,2,1,2,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,81,84,89,82,83,91,89,95,85,4
student_545,13,1,3,4,1,1,1,1,0,0,0,0,0,0,4,3,0,0,1,0,0,0,1,1,1,1,1,4,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,3,85,89,88,86,90,94,90,93,89,4
student_546,12,0,3,2,1,1,1,0,1,0,0,0,0,0,4,2,0,0,0,1,0,0,2,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,3,87,88,90,88,85,92,90,92,89,4
student_547,13,1,3,1,2,4,3,0,0,0,0,1,0,0,4,3,0,0,1,0,0,0,2,1,1,3,1,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,3,93,95,88,89,88,89,89,91,89,4
student_548,12,1,3,3,4,1,3,1,1,0,0,1,0,1,4,1,1,1,1,1,1,1,1,0,1,1,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,3,86,88,86,89,84,89,88,90,88,4
student_549,12,1,5,4,1,1,3,1,1,1,1,1,0,0,4,3,1,1,0,1,1,0,3,0,2,2,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,3,84,87,81,87,83,85,87,90,86,4
student_550,12,0,5,1,1,2,3,1,1,0,0,0,1,0,2,2,1,0,0,1,0,0,2,1,1,1,2,5,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,3,91,86,90,89,85,88,87,90,88,4
student_551,13,1,5,1,4,2,1,1,0,0,0,0,0,0,4,2,0,0,0,1,0,0,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,87,88,89,88,87,84,87,92,88,4
student_552,12,1,5,1,4,2,3,1,0,0,0,0,0,0,4,2,0,0,1,0,0,0,2,0,1,2,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,92,87,88,90,93,87,85,87,89,4
student_553,13,1,5,1,1,2,3,0,1,1,0,0,0,0,4,2,0,1,0,0,0,1,1,0,1,1,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3,82,87,88,87,88,87,88,95,88,4
student_554,13,1,5,1,4,1,3,1,1,1,1,1,1,1,4,2,0,0,1,1,1,0,2,1,1,1,1,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,3,86,88,87,91,91,92,91,96,90,4
student_555,15,1,5,1,4,3,3,0,0,0,0,0,1,0,4,3,1,0,1,0,0,0,2,1,1,2,1,4,3,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,3,1,3,86,88,89,89,89,87,88,93,89,4
student_556,14,1,3,1,1,3,3,1,0,0,1,1,1,1,4,3,0,0,1,1,1,1,1,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,3,89,88,90,89,89,90,87,93,89,4
student_557,12,0,1,1,1,3,1,0,1,1,0,0,1,1,4,2,1,0,0,1,0,1,2,1,2,2,1,1,3,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,2,2,3,84,91,90,82,85,90,89,90,88,4
student_558,12,0,3,2,1,3,1,0,0,0,1,0,1,0,4,3,0,0,1,1,1,0,1,1,1,1,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,3,82,80,80,82,84,84,84,84,83,4
